username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-06-23 22:06;2;2;"Não sou Arya Stark mas também tenho uma listinha de pessoas que quero matar";;;;"746072029858766848";https://twitter.com/Satrejunior/status/746072029858766848
;2016-06-23 22:06;0;1;"@AryaStark _VE @liliantintori no es falsa la palabra invocar ni es la misma que activar";;@AryaStark @liliantintori;;"746071888921780224";https://twitter.com/cotoperiporvzla/status/746071888921780224
;2016-06-23 22:04;0;1;"Probably THE KING'S FEAST. Ange is in a 2 hr show with all you can eat and drink, commemorative mug, and entry to the park.";;;;"746071522993811456";https://twitter.com/dangertim/status/746071522993811456
;2016-06-23 21:49;0;1;"It was the Sunday panel. A nice way to get my head ready for TRF group leader exercises this Saturday.";;;;"746067669745434624";https://twitter.com/dangertim/status/746067669745434624
;2016-06-23 21:43;0;1;"Whhaaaat? I didn't know this! I meant to stop by her booth and get more info after Friday's panel.";;;;"746066063176019968";https://twitter.com/AryaStark/status/746066063176019968
;2016-06-23 21:39;0;1;"stabbing that onion like it's Arya Stark";;;;"746065199220678656";https://twitter.com/InternetEh/status/746065199220678656
;2016-06-23 21:16;0;0;"Mi personaje es Arya Stark por su determinación y valentía. (PC) #ABJTronos http:// bit.ly/28IfGpQ pic.twitter.com/mlar2jRoqJ";;;#ABJTronos;"746059435227947008";https://twitter.com/RGordillo17/status/746059435227947008
;2016-06-23 21:16;0;9;"no offence... arya stark is nonbinary";;;;"746059377589649408";https://twitter.com/granteire/status/746059377589649408
;2016-06-23 21:12;0;1;"Dil anlatımcı da Arya Stark 'a benzettiğine göre ️";;;;"746058397909397508";https://twitter.com/kurbagaiskeleti/status/746058397909397508
;2016-06-23 21:09;0;1;"Thanks @Stingray_travel @Paradocent @AryaStark for being top engaged community members this week :) >> Get FREE? http:// bit.ly/_tweet_thanks";;@Stingray_travel @Paradocent @AryaStark;;"746057715781238784";https://twitter.com/BattlestarRaven/status/746057715781238784
;2016-06-23 21:07;0;2;"o. corpo. de. arya. stark . pic.twitter.com/mnEd9fulLw";;;;"746057231892877312";https://twitter.com/damnniela/status/746057231892877312
;2016-06-23 21:06;0;3;"Too many girls here "have no name" while the girl who had no name is arya stark .";;;;"746056913184493569";https://twitter.com/Sisyfuss_/status/746056913184493569
;2016-06-23 20:52;1;10;"fan mails #GameofThrones #AryaStark";;;#GameofThrones #AryaStark;"746053224772210688";https://twitter.com/arya_lady/status/746053224772210688
;2016-06-23 20:48;0;1;"game of thrones; arya stark https:// twitter.com/thedarkerdaisy /status/746048502266986496 …";;;;"746052335122669568";https://twitter.com/lizziescrown/status/746052335122669568
;2016-06-23 20:45;0;2;"// Arya Stark // pic.twitter.com/G8OrM83HYo";;;;"746051534509637633";https://twitter.com/jetblackdust/status/746051534509637633
;2016-06-23 20:40;0;1;"Maisie Williams AKA Arya Stark Just Threw Up Her First Bikini Selfie Onto Instagram And Her Caption Is A+ http:// brobible.it/28Pq6l2";;;;"746050235823165444";https://twitter.com/Guyism/status/746050235823165444
;2016-06-23 20:34;38;31;"what arya stark will wear when attending the funeral of all the people she killed on her list pic.twitter.com/cqhzTWF6Y6";;;;"746048816864985088";https://twitter.com/khaIeesia/status/746048816864985088
;2016-06-23 20:05;0;0;"I still find it awesome that Arya Stark is left-handed";;;;"746041416976113665";https://twitter.com/jerms_moj/status/746041416976113665
;2016-06-23 19:59;0;0;"I got " Arya Stark " on "Which Game of Thrones Character Are You?" on Qzzr. What about you? http:// variety.com/2015/tv/featur es/quiz-which-game-of-thrones-character-are-you-1201470853/ … #quizzes via @Qzzr_";;@Qzzr_;#quizzes;"746040103043141632";https://twitter.com/anyiethachieu/status/746040103043141632
;2016-06-23 19:54;1;0;"Arya stark https:// twitter.com/leomoayed/stat us/742528171434737668 …";;;;"746038736455147520";https://twitter.com/kattixi/status/746038736455147520
;2016-06-23 19:47;0;0;"Many faced god: finally a girl had become no one Arya: O ti o, a girl is Arya Stark n she is going home Lmao. I thot u won't hv sense.";;;;"746036962541305856";https://twitter.com/2Phingas/status/746036962541305856
;2016-06-23 19:44;0;1;"ARYA STARK GİBİ HER GECE SAYIKLIYORUM İMAM HATİPLER,MUSTAFA CECELİ,BEKİR BOZDAĞ..SİZ İZMİT'E GELMEYİN ASLANLARIM SİZİ BİTİRECEYİM.";;;;"746036137869848576";https://twitter.com/akdnzsafak/status/746036137869848576
;2016-06-23 19:42;4;2;"Q NADIE SE DEJE DOBLEGAR ART350";;;;"746035829567520768";https://twitter.com/Argelys16i/status/746035829567520768
;2016-06-23 19:40;0;8;"Je tiens à remercier pour cette année de médecine tous les réunionnais, ainsi qu' Arya Stark interprétée par la divine @Maisie_Williams .";;@Maisie_Williams;;"746035315287130115";https://twitter.com/D4RKChill/status/746035315287130115
;2016-06-23 19:39;0;3;"Yo soy Arya Stark ! TEST Game of Thrones: ¿qué chica de la serie te representa mejor? http:// u.melty.mx/p7p?utm_source =twitter&utm_medium=referral&utm_content=post&utm_campaign=internal_sharer … vía @melty_mx";;@melty_mx;;"746035023300665348";https://twitter.com/Rachel_Anica/status/746035023300665348
;2016-06-23 19:25;0;1;"ostras Arya Stark sale en Doctor Who o_o";;;;"746031557144612864";https://twitter.com/AnesMoni/status/746031557144612864
;2016-06-23 19:24;0;1;"gaemofthrones Shit!! Seriously..? #gameofthrones #got #jonsnow #sansastark #aryastark … https://www. instagram.com/p/BHAVkv1Hkpr/";;;#gameofthrones #got #jonsnow #sansastark #aryastark;"746031199676596225";https://twitter.com/iam_dnikk/status/746031199676596225
;2016-06-23 19:19;1;4;"starklanıyorum arya stark mıyım neyim";;;;"746029831838699520";https://twitter.com/deezy154/status/746029831838699520
;2016-06-23 19:09;0;0;"#gameofthrones #قيم_اوف_ثرونز #Aryastark https:// vine.co/v/5B2nawq30Ym";;;#gameofthrones # #Aryastark;"746027335435051008";https://twitter.com/emirtman/status/746027335435051008
;2016-06-23 19:08;0;1;"@chicagobulls need to #draft arya stark and sign Dario naharis and trade for Barack dondarion";;@chicagobulls;#draft;"746027167604146176";https://twitter.com/TherealElliotB/status/746027167604146176
;2016-06-23 19:01;0;1;"Arya stark https:// twitter.com/sondagesseries f/status/743897703202045952 …";;;;"746025461524865024";https://twitter.com/diopystar/status/746025461524865024
;2016-06-23 19:00;0;0;""Una chica es Arya Stark de Invernalia. Y vuelvo a casa." pic.twitter.com/iSO5EEgAb1";;;;"746025177629229056";https://twitter.com/Irri_0790/status/746025177629229056
